,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Symbol,Quantity,Date,Cost/Share $,Total Cost $,Date,Price/Share $,Proceeds $,Gain $,Deferred Loss $,Term,Lot Selection
    Sell,1000,6/27/2025,8.53,8530,7/7/2025,9.23,9234.83,704.83,0,Short,FIFO
    Sell,1000,4/9/2025,8.43,8428,4/9/2025,8.46,8459.9,31.9,0,Short,FIFO
    Sell,1000,4/9/2025,7.73,7729.1,4/9/2025,8.46,8459.89,730.79,0,Short,FIFO
    Options Assignment,500,3/5/2024,11.04,5517.5,3/8/2024,11.7,5852.28,334.78,0,Short,FIFO
    Options Assignment,500,3/5/2024,11.04,5517.5,3/8/2024,11.7,5852.29,334.79,0,Short,FIFO
    Sell,1000,3/18/2024,11.04,11035,3/22/2024,11.18,11184.74,149.74,0,Short,FIFO
    Sell,1600,8/2/2024,9.6,15368,9/26/2024,10.58,16929.3392,1561.34,0,Short,FIFO
    Sell,200,8/2/2024,9.6,1921,9/26/2024,10.58,2116.17,195.17,0,Short,FIFO
    Sell,2000,2/6/2025,10.65,21296.4,2/11/2025,10.67,21339.07,42.67,0,Short,FIFO
    Sell,1000,4/4/2025,8.08,8080,4/7/2025,8.11,8114.6,34.6,0,Short,FIFO
    Sell,1000,4/9/2025,7.56,7555,4/9/2025,8.46,8459.9,904.9,0,Short,FIFO
    Sell,1000,6/27/2025,8.53,8530,7/7/2025,9.3,9299.83,769.83,0,Short,FIFO
SNOW,100,--,--,13496.88,--,--,13645.6,148.72,--,Short,--
    Sell,100,7/16/2024,134.97,13496.88,7/17/2024,136.46,13645.6,148.72,0,Short,FIFO
SOFI Feb 07 '25 $16 Call w,10,--,--,0,--,--,744.74,744.74,--,Short,--
    Options Expiration,10,2/7/2025,0,0,1/27/2025,0.74,744.74,744.74,0,Short,FIFO
SOFI Feb 28 '25 $16.50 Call w,10,--,--,0,--,--,754.749998,754.75,--,Short,--
    Options Expiration,1,2/28/2025,0,0,2/18/2025,0.75,75.47,75.47,0,Short,FIFO
    Options Expiration,6,2/28/2025,0,0,2/18/2025,0.75,452.869998,452.87,0,Short,FIFO
    Options Expiration,1,2/28/2025,0,0,2/18/2025,0.75,75.47,75.47,0,Short,FIFO
    Options Expiration,1,2/28/2025,0,0,2/18/2025,0.75,75.47,75.47,0,Short,FIFO
    Options Expiration,1,2/28/2025,0,0,2/18/2025,0.75,75.47,75.47,0,Short,FIFO
SOFI,13000,--,--,124276.79,--,--,178758.73,54481.94,--,Mixed,--
    Sell,1000,3/6/2024,7.28,7285,4/3/2024,7.49,7489.87,204.87,0,Short,Specific Lot
    Sell,200,12/20/2022,4.62,923,1/27/2025,16.18,3235.88,2312.88,0,Long,FIFO
    Sell,1000,12/20/2022,4.61,4605.7,1/27/2025,16.37,16369.47,11763.77,0,Long,FIFO
    Sell,1000,8/18/2023,8.58,8575.14,3/3/2025,14.44,14439.42,5864.28,0,Long,FIFO
    Sell,600,4/4/2025,9.75,5849.16,4/7/2025,10.26,6158.73,309.57,0,Short,FIFO
    Sell,400,4/4/2025,9.75,3899.44,4/7/2025,10.26,4103.81,204.37,0,Short,FIFO
    Sell,900,4/4/2025,9.62,8656.74,4/7/2025,10.26,9238.0896,581.35,0,Short,FIFO
    Sell,100,4/4/2025,9.62,961.86,4/7/2025,10.25,1025.45,63.59,0,Short,FIFO
    Sell,800,12/20/2022,4.62,3692,1/27/2025,16.17,12935.5104,9243.51,0,Long,FIFO
    Sell,1000,8/11/2023,9.18,9175.14,1/27/2025,16.75,16749.66,7574.52,0,Long,FIFO
    Sell,500,12/8/2021,17.01,8505,1/16/2025,15.87,7936.04,-568.96,0,Long,Specific Lot
    Sell,500,12/8/2021,17.12,8559.25,1/16/2025,15.87,7936.04,-623.21,0,Long,Specific Lot
    Sell,500,12/8/2021,16.93,8465,1/16/2025,15.89,7946.14,-518.86,0,Long,Specific Lot
    Sell,400,12/8/2021,17.13,6851.96,1/16/2025,15.89,6356.91,-495.05,0,Long,Specific Lot
    Sell,100,12/8/2021,17.12,1712.5,1/16/2025,15.89,1589.23,-123.27,0,Long,Specific Lot
    Sell,1000,2/9/2023,6.78,6779.9,1/27/2025,16.4,16399.47,9619.57,0,Long,FIFO
    Sell,1000,8/4/2023,9.72,9720,1/27/2025,16.61,16609.36,6889.36,0,Long,FIFO
    Sell,2000,4/9/2025,10.03,20060,4/9/2025,11.12,22239.65,2179.65,0,Short,FIFO
SOUN,7000,--,--,80385.1,--,--,84026.52956,3641.43,--,Short,--
    Sell,101,1/28/2025,14.09,1422.77,1/29/2025,13.81,1394.750006,-28.02,0,Short,FIFO
    Sell,1000,6/25/2025,10.36,10360,7/14/2025,11.14,11144.83,784.83,0,Short,FIFO
    Sell,1000,6/25/2025,10.36,10360,7/9/2025,13,12999.83,2639.83,0,Short,FIFO
    Sell,1000,6/6/2025,10.06,10058.4,6/10/2025,9.98,9981.63,-76.77,0,Short,FIFO
    Sell,1000,5/2/2025,9.69,9690,5/5/2025,9.25,9249.57,-440.43,0,Short,FIFO
    Sell,1000,2/4/2025,15.41,15410,2/4/2025,15.46,15459.5,49.5,0,Short,FIFO
    Sell,799,1/28/2025,14.09,11255.35,1/29/2025,13.81,11034.54955,-220.8,0,Short,FIFO
    Sell,100,1/28/2025,14.09,1408.68,1/29/2025,13.81,1381.44,-27.24,0,Short,FIFO
    Sell,1000,6/30/2025,10.42,10419.9,7/15/2025,11.38,11380.43,960.53,0,Short,FIFO
SSYS,2000,--,--,31539.9,--,--,20679.09,-10860.81,--,Long,--
    Sell,1000,8/1/2023,17.8,17800,3/3/2025,10.34,10339.55,-7460.45,0,Long,FIFO
    Sell,1000,9/11/2023,13.74,13739.9,3/3/2025,10.34,10339.54,-3400.36,0,Long,FIFO
STNE,5000,--,--,76871.35,--,--,78464.75984,1593.41,--,Short,--
    Sell,100,6/17/2025,15.22,1521.5,6/17/2025,14.93,1492.98,-28.52,0,Short,FIFO
    Sell,1000,6/27/2025,15.32,15316.4,7/10/2025,16.07,16068.23,751.83,0,Short,FIFO
    Sell,1000,6/27/2025,15.32,15316.4,7/9/2025,16.39,16389.83,1073.43,0,Short,FIFO
    Sell,1000,6/16/2025,15.04,15035,6/17/2025,14.93,14929.84,-105.16,0,Short,FIFO
    Sell,415,6/17/2025,15.23,6320.45,6/17/2025,14.93,6195.879865,-124.57,0,Short,FIFO
    Sell,485,6/17/2025,15.22,7381.7,6/17/2025,14.93,7240.969975,-140.73,0,Short,FIFO
    Sell,1000,7/9/2025,15.98,15979.9,7/10/2025,16.15,16147.03,167.13,0,Short,FIFO
STX,400,--,--,39023.44,--,--,40556.96,1533.52,--,Short,--
    Sell,200,1/30/2025,99.3,19860,2/18/2025,101.39,20278.48,418.48,0,Short,FIFO
    Sell,200,2/5/2025,95.82,19163.44,2/18/2025,101.39,20278.48,1115.04,0,Short,FIFO
SYM,600,--,--,14581.3,--,--,17777.9,3196.6,--,Short,--
    Sell,200,5/8/2025,22.86,4572,6/5/2025,29.63,5925.97,1353.97,0,Short,FIFO
    Sell,200,5/8/2025,24.29,4857.4,6/5/2025,29.63,5925.96,1068.56,0,Short,FIFO
    Sell,200,5/12/2025,25.76,5151.9,6/5/2025,29.63,5925.97,774.07,0,Short,FIFO
TAL,2000,--,--,23794.85,--,--,22206.94,-1587.91,--,Short,--
    Sell,1000,10/1/2024,11.96,11955,10/7/2024,11.09,11094.52,-860.48,0,Short,FIFO
    Sell,500,10/4/2024,12.14,6069.95,10/7/2024,11.11,5556.21,-513.74,0,Short,FIFO
    Sell,500,10/7/2024,11.54,5769.9,10/7/2024,11.11,5556.21,-213.69,0,Short,FIFO
TDOC,2300,--,--,29433.5,--,--,26796.8602,-2636.64,--,Short,--
    Sell,1800,2/13/2025,13.17,23706,2/19/2025,12.26,22067.0802,-1638.92,0,Short,FIFO
    Sell,500,2/21/2025,11.46,5727.5,3/3/2025,9.46,4729.78,-997.72,0,Short,FIFO
TEM,400,--,--,26131.98,--,--,26731.93,599.95,--,Short,--
    Sell,200,6/9/2025,65.18,13035.98,6/10/2025,66.83,13365.97,329.99,0,Short,FIFO
    Sell,200,6/9/2025,65.48,13096,6/10/2025,66.83,13365.96,269.96,0,Short,FIFO
TER,300,--,--,28598.07,--,--,28617.0299,18.96,--,Short,--
    Sell,6,7/10/2025,95.33,571.96,7/21/2025,95.4,572.4,0.44,0,Short,FIFO
    Sell,1,7/10/2025,95.33,95.33,7/21/2025,95.41,95.41,0.08,0,Short,FIFO
    Sell,293,7/10/2025,95.33,27930.78,7/21/2025,95.39,27949.2199,18.44,0,Short,FIFO
TERN,1000,--,--,8970,--,--,9890.05,920.05,--,Short,--
    Sell,500,9/13/2024,8.88,4437.5,9/17/2024,9.89,4945.03,507.53,0,Short,FIFO
    Sell,500,9/13/2024,9.06,4532.5,9/17/2024,9.89,4945.02,412.52,0,Short,FIFO
TIGR,2000,--,--,13796.8,--,--,12479.6004,-1317.2,--,Short,--
    Sell,900,1/6/2025,6.9,6210,1/8/2025,6.24,5615.7804,-594.22,0,Short,FIFO
    Sell,1000,1/6/2025,6.9,6896.8,1/8/2025,6.24,6239.76,-657.04,0,Short,FIFO
    Sell,100,1/6/2025,6.9,690,1/8/2025,6.24,624.06,-65.94,0,Short,FIFO
TMC,3000,--,--,23116.5,--,--,22829.60944,-286.89,--,Short,--
    Sell,1500,7/15/2025,7.52,11280,7/21/2025,7.72,11579.7495,299.75,0,Short,FIFO
    Sell,500,7/15/2025,7.52,3760,7/21/2025,7.5,3749.97,-10.03,0,Short,FIFO
    Sell,566,7/17/2025,8.08,4571.3,7/21/2025,7.5,4244.959814,-326.34,0,Short,FIFO
    Sell,434,7/17/2025,8.08,3505.2,7/21/2025,7.5,3254.930126,-250.27,0,Short,FIFO
TRVG,2000,--,--,35972.5,--,--,4070.3501,-31902.15,--,Long,--
    Sell,300,5/26/2021,18.8,5640,8/2/2024,2.04,610.5501,-5029.45,0,Long,FIFO
    Sell,400,11/5/2021,14.52,5810,8/2/2024,2.04,814.07,-4995.93,0,Long,FIFO
    Sell,200,6/8/2021,19.2,3840,8/2/2024,2.04,407.04,-3432.96,0,Long,FIFO
    Sell,200,5/28/2021,19.8,3960,8/2/2024,2.04,407.04,-3552.96,0,Long,FIFO
    Sell,200,5/28/2021,20.02,4005,8/2/2024,2.04,407.03,-3597.97,0,Long,FIFO
    Sell,200,5/28/2021,20.55,4110,8/2/2024,2.04,407.03,-3702.97,0,Long,FIFO
    Sell,300,5/27/2021,19.2,5760,8/2/2024,2.04,610.56,-5149.44,0,Long,FIFO
    Sell,200,11/9/2021,14.24,2847.5,8/2/2024,2.04,407.03,-2440.47,0,Long,FIFO
TTD,1700,--,--,133126.02,--,--,132330.2899,-795.73,--,Short,--
    Sell,154,3/17/2025,55.52,8550.02,3/18/2025,53.39,8221.800048,-328.22,0,Short,FIFO
    Sell,110,7/21/2025,81.35,8948.18,7/22/2025,80.93,8902.82998,-45.35,0,Short,FIFO
    Sell,371,7/21/2025,81.35,30179.78,7/22/2025,80.92,30021.2599,-158.52,0,Short,FIFO
    Sell,500,7/21/2025,81.35,40673.55,7/22/2025,80.62,40311.17,-362.38,0,Short,FIFO
    Sell,500,7/15/2025,81.35,40675,7/16/2025,81.76,40879.62,204.62,0,Short,FIFO
    Sell,46,3/17/2025,55.52,2553.9,3/18/2025,53.4,2456.320006,-97.58,0,Short,FIFO
    Sell,19,7/21/2025,81.35,1545.59,7/22/2025,80.91,1537.29,-8.3,0,Short,FIFO
TTMI,500,--,--,14243.35,--,--,11954.63018,-2288.72,--,Short,--
    Sell,434,2/6/2025,28.49,12364.66,3/3/2025,23.91,10376.62014,-1988.04,0,Short,FIFO
    Sell,66,2/6/2025,28.46,1878.69,3/3/2025,23.91,1578.010038,-300.68,0,Short,FIFO
U May 10 '24 $25 Call w,5,--,--,0,--,--,682.41,682.41,--,Short,--
    Options Expiration,1,5/10/2024,0,0,5/9/2024,1.36,136.48,136.48,0,Short,FIFO
    Options Expiration,4,5/10/2024,0,0,5/9/2024,1.36,545.93,545.93,0,Short,FIFO
U Jan 10 '25 $26 Call w,10,--,--,0,--,--,1994.71,1994.71,--,Short,--
    Options Expiration,10,1/10/2025,0,0,1/2/2025,1.99,1994.71,1994.71,0,Short,FIFO
U Jan 31 '25 $24 Call w,20,--,--,0,--,--,989.51,989.51,--,Short,--
    Options Expiration,20,1/31/2025,0,0,1/28/2025,0.49,989.51,989.51,0,Short,FIFO
U Feb 28 '25 $27 Call w,10,--,--,0,--,--,914.770002,914.77,--,Short,--
    Options Expiration,1,2/28/2025,0,0,2/26/2025,0.91,91.47,91.47,0,Short,FIFO
    Options Expiration,9,2/28/2025,0,0,2/26/2025,0.91,823.300002,823.3,0,Short,FIFO
U Jul 11 '25 $28.50 Call w,10,--,--,1255.15,--,--,1434.82,179.67,--,Short,--
    Buy To Close,10,7/10/2025,1.26,1255.15,7/8/2025,1.43,1434.82,179.67,0,Short,FIFO
U Jul 11 '25 $29.50 Call w,5,--,--,0,--,--,627.41,627.41,--,Short,--
    Options Expiration,5,7/11/2025,0,0,7/9/2025,1.25,627.41,627.41,0,Short,FIFO
U,14490,--,--,336568.45,--,--,403095.3998,66526.95,--,Short,--
    Sell,500,4/4/2024,26.25,13127.45,11/8/2024,22.48,11241.2,-1886.25,0,Short,FIFO
    Sell,1000,3/7/2025,24.06,24055.21,7/10/2025,29.42,29422.53,5367.32,0,Short,Specific Lot
    Sell,500,12/18/2024,22.46,11227.5,2/20/2025,25.52,12761.01,1533.51,0,Short,FIFO
    Sell,500,12/12/2024,26.12,13059.15,2/20/2025,26.11,13057.05,-2.1,0,Short,FIFO
    Sell,500,12/12/2024,26.12,13059.15,2/20/2025,24.21,12105.13,-954.02,0,Short,FIFO
    Sell,500,11/21/2024,22.6,11297.5,2/20/2025,24.06,12029.58,732.08,0,Short,FIFO
    Sell,500,2/25/2025,25.38,12691.55,7/14/2025,29.37,14682.52,1990.97,0,Short,Specific Lot
    Sell,500,12/18/2024,22.35,11173,7/14/2025,29.37,14682.67,3509.67,0,Short,Specific Lot
    Sell,1000,5/12/2025,21.58,21575.4,7/25/2025,32.57,32573.04,10997.64,0,Short,FIFO
    Sell,1000,5/12/2025,21.86,21858.3,7/25/2025,32.99,32991.63,11133.33,0,Short,FIFO
    Sell,1000,5/12/2025,21.78,21775.7,7/25/2025,33.12,33116.23,11340.53,0,Short,FIFO
    Sell,500,5/12/2025,21.56,10777.5,7/17/2025,38.3,19150.56,8373.06,0,Short,FIFO
    Sell,500,5/12/2025,21.54,10767.5,7/17/2025,38.3,19150.57,8383.07,0,Short,FIFO
    Sell,500,11/21/2024,22.36,11180,2/20/2025,23.06,11529.59,349.59,0,Short,FIFO
    Sell,500,11/21/2024,22.6,11297.5,2/20/2025,23.05,11524.59,227.09,0,Short,FIFO
    Sell,500,11/21/2024,22.05,11023.15,2/20/2025,23.21,11604.59,581.44,0,Short,FIFO
    Sell,768,11/8/2024,22.84,17541.12,2/20/2025,22.63,17379.22022,-161.9,0,Short,FIFO
    Sell,200,10/9/2024,21.8,4360,11/8/2024,22.3,4459.84,99.84,0,Short,FIFO
    Sell,300,9/25/2024,21.79,6537,11/8/2024,22.3,6689.7699,152.77,0,Short,FIFO
    Sell,300,5/29/2024,18.7,5608.5,11/8/2024,22.3,6689.76,1081.26,0,Short,FIFO
    Sell,200,5/29/2024,18.7,3739,11/8/2024,22.48,4496.48,757.48,0,Short,FIFO
    Sell,200,11/13/2024,19.48,3895.38,2/20/2025,22.61,4521.84,626.46,0,Short,FIFO
    Sell,32,11/8/2024,22.84,730.88,2/20/2025,22.61,723.490016,-7.39,0,Short,FIFO
    Sell,200,11/20/2024,21.62,4324,2/20/2025,23.21,4641.83,317.83,0,Short,FIFO
    Sell,15,11/20/2024,21.62,324.37,2/20/2025,23.21,348.139995,23.77,0,Short,FIFO
    Sell,285,11/20/2024,21.63,6163.13,2/20/2025,23.25,6626.039955,462.91,0,Short,FIFO
    Sell,200,11/15/2024,21.16,4231.04,2/20/2025,22.65,4529.84,298.8,0,Short,FIFO
    Sell,800,11/14/2024,21.16,16924.17,2/20/2025,22.65,18119.36,1195.19,0,Short,FIFO
    Sell,990,7/25/2025,32.57,32244.3,7/25/2025,32.57,32247.2997,3,0,Short,FIFO
UBER May 17 '24 $69 Call,2,--,--,0,--,--,208.96,208.96,--,Short,--
    Options Expiration,2,5/17/2024,0,0,5/9/2024,1.04,208.96,208.96,0,Short,FIFO
UBER,1600,--,--,89572.83,--,--,112965.72,23392.89,--,Mixed,--
    Sell,400,2/15/2022,37.05,14819,7/15/2024,72,28799.21,13980.21,0,Long,FIFO
    Options Assignment,45,8/5/2024,53.6,2412,8/16/2024,69.49,3127.170015,715.17,0,Short,FIFO
    Options Assignment,100,8/5/2024,53.59,5359,8/16/2024,69.49,6949.27,1590.27,0,Short,FIFO
    Options Assignment,45,8/5/2024,53.58,2411.1,8/16/2024,69.49,3127.170015,716.07,0,Short,FIFO
    Sell,500,7/17/2024,69.47,34735,7/18/2024,68.54,34268.96,-466.04,0,Short,FIFO
    Sell,100,6/5/2024,65.71,6570.88,7/15/2024,72,7199.8,628.92,0,Short,FIFO
    Sell,100,4/29/2024,67.46,6745.5,7/15/2024,72,7199.8,454.3,0,Short,FIFO
    Sell,100,4/29/2024,67.59,6759.38,7/15/2024,72,7199.81,440.43,0,Short,FIFO
    Sell,100,8/4/2023,45.72,4572.5,7/15/2024,72,7199.8,2627.3,0,Short,FIFO
    Sell,100,8/1/2023,46.52,4651.67,7/15/2024,72,7199.8,2548.13,0,Short,FIFO
    Options Assignment,10,8/5/2024,53.68,536.8,8/16/2024,69.49,694.93,158.13,0,Short,FIFO
UCTT,1000,--,--,24865.9,--,--,24801.73,-64.17,--,Short,--
    Sell,1000,7/2/2025,24.87,24865.9,7/7/2025,24.8,24801.73,-64.17,0,Short,FIFO
UDMY,1000,--,--,8487.1,--,--,8514.3001,27.2,--,Short,--
    Sell,900,12/10/2024,8.49,7638.39,1/3/2025,8.5,7650.3501,11.96,0,Short,FIFO
    Sell,100,12/10/2024,8.49,848.71,1/7/2025,8.64,863.95,15.24,0,Short,FIFO
UPST,700,--,--,54988.48,--,--,54494.01,-494.47,--,Short,--
    Sell,200,1/23/2025,66.44,13288.78,1/27/2025,64.05,12809.09,-479.69,0,Short,FIFO
    Sell,500,7/23/2025,83.4,41699.7,7/28/2025,83.37,41684.92,-14.78,0,Short,FIFO
VECO,1000,--,--,21397.1,--,--,20199.83,-1197.27,--,Short,--
    Sell,1000,7/8/2025,21.4,21397.1,7/16/2025,20.2,20199.83,-1197.27,0,Short,FIFO
VNET,1000,--,--,7088.4,--,--,8979.83,1891.43,--,Short,--
    Sell,1000,7/2/2025,7.09,7088.4,7/15/2025,8.98,8979.83,1891.43,0,Short,FIFO
VOO,100,--,--,46754.06,--,--,48388.11999,1634.06,--,Short,--
    Sell,27,4/4/2025,467.53,12623.31,4/7/2025,460.8,12441.51001,-181.8,0,Short,FIFO
    Sell,13,4/4/2025,467.54,6078.08,4/7/2025,460.8,5990.359999,-87.72,0,Short,FIFO
    Sell,60,4/4/2025,467.54,28052.67,4/14/2025,499.27,29956.24998,1903.58,0,Short,FIFO
VSAT,1500,--,--,18435,--,--,16330.50766,-2104.49,--,Short,--
    Sell,666,2/7/2025,10.29,6853.14,3/3/2025,8.18,5448.610602,-1404.53,0,Short,FIFO
    Sell,334,2/7/2025,10.29,3436.86,3/3/2025,8.18,2731.980054,-704.88,0,Short,FIFO
    Sell,500,7/31/2025,16.29,8145,7/31/2025,16.3,8149.917,4.92,--,Short,FIFO
VSH,700,--,--,12797.65,--,--,12573.78,-223.87,--,Short,--
    Sell,100,11/26/2024,18.34,1834,12/9/2024,18.49,1849.08,15.08,0,Short,FIFO
    Sell,200,12/11/2024,18.35,3670,12/12/2024,17.75,3550.25,-119.75,0,Short,FIFO
    Sell,100,11/26/2024,18.21,1820.89,12/12/2024,17.75,1775.12,-45.77,0,Short,FIFO
    Sell,100,11/26/2024,18.1,1810,12/9/2024,18.49,1849.08,39.08,0,Short,FIFO
    Sell,200,12/11/2024,18.31,3662.76,12/12/2024,17.75,3550.25,-112.51,0,Short,FIFO
WB,7500,--,--,77879.2,--,--,81071.1001,3191.9,--,Short,--
    Sell,1000,10/1/2024,10.52,10525,10/2/2024,11.28,11279.61,754.61,0,Short,FIFO
    Sell,1000,10/9/2024,10.02,10017.2,12/3/2024,9.99,9991.15,-26.05,0,Short,FIFO
    Sell,1000,10/9/2024,9.95,9952.1,12/3/2024,9.98,9982.45,30.35,0,Short,FIFO
    Sell,500,10/4/2024,10.71,5355,10/7/2024,12.12,6061.2,706.2,0,Short,FIFO
    Sell,1000,10/2/2024,11,10995,10/7/2024,12.12,12122.39,1127.39,0,Short,FIFO
    Sell,796,10/2/2024,10.76,8568.94,10/2/2024,10.78,8580.590256,11.65,0,Short,FIFO
    Sell,204,10/2/2024,10.76,2196.06,10/2/2024,10.78,2200.04004,3.98,0,Short,FIFO
    Sell,700,10/1/2024,10.67,7468.93,10/2/2024,11.18,7825.6598,356.73,0,Short,FIFO
    Sell,100,10/1/2024,10.67,1066.99,10/2/2024,11.18,1118.05,51.06,0,Short,FIFO
    Sell,200,10/1/2024,10.67,2133.98,10/2/2024,11.19,2237.9,103.92,0,Short,FIFO
    Sell,1000,1/24/2025,9.6,9600,1/27/2025,9.67,9672.06,72.06,0,Short,FIFO
WOLF May 10 '24 $25 Call w,5,--,--,0,--,--,522.42,522.42,--,Short,--
    Options Expiration,5,5/10/2024,0,0,5/3/2024,1.04,522.42,522.42,0,Short,FIFO
WOLF,1000,--,--,30872.05,--,--,18052.86995,-12819.18,--,Short,--
    Options Assignment,300,11/17/2023,36.69,11007.6,5/17/2024,26.04,7813.3398,-3194.26,0,Short,FIFO
    Sell,50,1/17/2024,31.59,1579.3,11/8/2024,10.06,503.06,-1076.24,0,Short,FIFO
    Options Assignment,50,1/17/2024,31.59,1579.3,5/17/2024,26.04,1302.22,-277.08,0,Short,FIFO
    Options Assignment,50,12/15/2023,43.23,2161.35,5/17/2024,26.04,1302.23,-859.12,0,Short,FIFO
    Options Assignment,100,12/12/2023,37.54,3753.5,5/17/2024,26.04,2604.45,-1149.05,0,Short,FIFO
    Sell,450,4/22/2024,23.98,10791,11/8/2024,10.06,4527.57015,-6263.43,0,Short,FIFO
XYZ,200,--,--,10955.68,--,--,10881.96,-73.72,--,Short,--
    Sell,200,4/1/2025,54.78,10955.68,4/9/2025,54.41,10881.96,-73.72,0,Short,FIFO
ZETA,3000,--,--,48613.71,--,--,47039.50031,-1574.21,--,Short,--
    Sell,1000,7/17/2025,15.78,15775.4,7/21/2025,15.82,15819.83,44.43,0,Short,FIFO
    Sell,1695,7/23/2025,16.42,27831.73,7/25/2025,15.61,26458.67033,-1373.06,0,Short,FIFO
    Sell,305,7/23/2025,16.42,5006.58,7/25/2025,15.61,4760.99998,-245.58,0,Short,FIFO
ZM,200,--,--,14296.47,--,--,13948.85005,-347.62,--,Short,--
    Sell,150,12/19/2023,72.46,10869.47,2/28/2024,69.74,10461.64005,-407.83,0,Short,FIFO
    Sell,50,1/8/2024,68.54,3427,2/28/2024,69.74,3487.21,60.21,0,Short,FIFO
